DateTime,DistrictCoolingFacility,DistrictHeatingFacility,DrybulbTemperatureHourly,ElectricityFacility,ZONE10OperativeTemperature,ZONE11OperativeTemperature,ZONE12OperativeTemperature,ZONE1OperativeTemperature,ZONE2OperativeTemperature,ZONE3OperativeTemperature,ZONE4OperativeTemperature,ZONE5OperativeTemperature,ZONE6OperativeTemperature,ZONE7OperativeTemperature,ZONE8OperativeTemperature,ZONE9OperativeTemperature
1104595200,0,0,12.46666667,75214.33698,18.87046308,16.43546546,18.7831964,18.35942542,15.60811752,18.08818568,18.53844144,18.60256144,19.06941959,17.75449365,21.38193962,16.84870446
1104598800,0,0,12.06666667,1711553.077,19.22160266,16.31357401,18.079192,18.23606638,15.58058314,18.01216334,18.45126547,18.55155152,18.94434298,17.63445963,20.81105731,16.73621844
1104602400,0,7017791.803,11.66666667,1843918.989,19.69308903,16.51445196,17.6795004,19.27937893,15.54801607,19.1534556,19.34576747,19.44219372,19.62974204,18.97564656,20.47696214,16.93278631
1104606000,0,6483543.672,11.325,2189400.199,19.6709142,16.71109473,17.58818971,19.31673094,15.52056488,19.20751458,19.37771934,19.49828975,19.64035097,19.04285054,20.28773192,17.12602255
1104609600,0,6102516.197,10.96666667,4836474.056,19.68377727,16.8075246,17.60374177,19.35248197,15.4962205,19.24631747,19.38819705,19.53143167,19.64231252,19.06351354,20.51926193,17.2564741
1104613200,0,5983515.133,10.625,4968839.967,19.69436536,16.88035938,17.60562987,19.37038159,15.47203111,19.26960489,19.39472017,19.55157075,19.64180556,19.07718971,20.44484635,17.34130424
1104616800,0,6025195.247,10.26666667,4968839.967,19.70335397,16.9355517,17.59036521,19.38188883,15.44813811,19.28619974,19.39898932,19.56556909,19.63983867,19.08713361,20.34233072,17.40444493
1104620400,0,1689858.964,9.925,4694397.19,19.40042196,16.70805664,17.33615273,18.67855718,15.42401283,18.52152217,18.53803086,19.5755294,19.06177385,17.89034598,20.236614,17.25540554
1104624000,0,207951.1233,9.566666667,207580.2482,18.83874485,16.44993898,16.9260209,18.19843649,15.39792084,18.08270305,18.35746814,18.79693797,18.81520348,17.55591478,19.68201002,17.02161578
1104627600,0,277268.1644,9.341666667,75214.33698,18.68021021,16.30557642,16.6631051,18.08107875,15.37257633,17.98239028,18.29995159,18.52903854,18.74195334,17.47027253,19.48584692,16.88609386
1104631200,0,277268.1644,9.241666667,75214.33698,18.61603585,16.1948131,16.45495388,18.01681112,15.35358804,17.92490028,18.25728962,18.46470999,18.6961154,17.40679359,19.35195378,16.78979405
1104634800,0,277268.1644,9.141666667,75214.33698,18.5637473,16.09886175,16.2710524,17.96435614,15.33574359,17.87755382,18.22180894,18.41587829,18.65720249,17.35324902,19.23748173,16.7097305
1104638400,0,277268.1644,9.1,75214.33698,18.52124152,16.01120317,16.10476092,17.92149837,15.3203788,17.83814549,18.19207461,18.37702732,18.62437646,17.30784954,19.13823759,16.63816756
1104642000,0,277268.1644,9.041666667,75214.33698,18.48404967,15.93431154,15.96500216,17.88341793,15.3055403,17.80244224,18.16526767,18.34307609,18.59451899,17.26652214,19.04807424,16.57466578
1104645600,0,2421432.309,9,75214.33698,18.45131057,15.8647291,15.83408549,17.85025209,15.29185756,17.77034488,18.142109,19.38852132,18.56798813,17.2298054,18.96813653,16.51637691
1104649200,0,11767722.85,9,75214.33698,19.49141953,16.17627955,16.13031995,19.15461438,15.28206777,19.08322384,19.24964717,19.46327981,19.48783807,18.84303465,19.69888293,16.76919107
1104652800,0,11376973.4,8.941666667,3348444.07,19.54444436,16.44786485,16.44274741,19.25465127,15.27072481,19.18001393,19.30039969,19.50306578,19.53746431,18.94531347,19.75011945,17.04087515
1104656400,0,4147351.412,9.016666667,3143560.496,18.71009686,16.32634438,16.43029345,18.51107243,15.26277518,18.37512989,18.37387898,19.52953432,19.03990357,17.62879635,19.51295696,16.94557979
1104660000,0,4116812.99,9.45,2632970.796,18.50681745,16.30350894,17.3282908,18.41314268,15.27345298,18.25842263,18.36991447,19.55015648,18.98111509,17.47301348,20.09295322,16.80937534
1104663600,0,0,9.991666667,75214.33698,18.53295897,16.32490146,18.67957227,18.15197618,15.3010282,17.97141556,18.42410605,18.75564267,18.89193187,17.51970426,20.58792283,16.7106847
1104667200,0,0,10.66666667,75214.33698,18.58764946,16.26331741,19.76533798,18.14197571,15.3393341,17.9299185,18.43371507,18.56646686,19.05657072,17.53978032,21.85046933,16.6541802
1104670800,0,6533598.996,11.175,75214.33698,19.56146362,16.54115426,20.76727423,19.2945345,15.37463424,19.14283719,19.35836627,18.55260214,19.72351137,18.98021537,21.78608889,16.89575964
1104674400,0,6303848.179,11.125,75214.33698,19.59867758,16.78790329,21.65016322,19.3286832,15.38318418,19.19795433,19.38661352,18.51998921,19.67994916,19.04854176,20.93640754,17.13175397
1104678000,0,0,10.94166667,75214.33698,18.90142718,16.64027503,22.07577,18.44801457,15.37475307,18.20168726,18.57978095,18.48929542,19.04946374,17.91516171,20.78078876,17.02499965
1104681600,0,0,10.78333333,75214.33698,18.66301664,16.43730628,21.67575811,18.21370438,15.366718,17.96622742,18.40644946,18.45250598,18.84540229,17.59395481,20.67767348,16.84550663
1104685200,0,0,10.525,1711553.077,18.98769174,16.30485609,20.06448763,18.08670794,15.34764311,17.88837281,18.32150756,18.40699211,18.72833373,17.47429696,20.15363527,16.71815187
1104688800,0,9153458.879,10.34166667,1843918.989,19.58817237,16.50211314,19.17351018,19.22182238,15.32358421,19.11026868,19.30120508,19.39556321,19.55532273,18.91670307,20.11856881,16.90836609
1104692400,0,7776135.157,10.18333333,2189400.199,19.61737732,16.69683439,18.80303786,19.2695449,15.30440445,19.17240115,19.33480336,19.46176527,19.57009125,18.99337251,20.01586449,17.09948546
1104696000,0,6878293.839,10.15833333,4836474.056,19.632744,16.78991901,18.6453464,19.31315799,15.28333132,19.21481151,19.35234518,19.49877141,19.58138801,19.02286541,20.06014572,17.22833389
1104699600,0,6524331.188,10.14166667,4968839.967,19.64853053,16.85594628,18.49889435,19.33806102,15.27839277,19.2413058,19.36458211,19.52219294,19.58860702,19.04421753,20.05282021,17.3112325
1104703200,0,6410293.22,10.1,4968839.967,19.66180773,16.90559934,18.36513319,19.35328651,15.27519719,19.25960905,19.37207208,19.5381241,19.59126517,19.05834807,20.01648003,17.37286212
1104706800,0,1732019.859,10.04166667,4694397.19,19.34571919,16.67214764,18.0932146,18.64607838,15.2706373,18.48555396,18.50067881,19.5499318,18.99112941,17.85542626,19.97094885,17.21770703
1104710400,0,207951.1233,10,207580.2482,18.78766931,16.42086592,17.72570287,18.17428981,15.26486433,18.04829623,18.32993315,18.76882185,18.75195996,17.53317827,19.45917417,16.98274821
1104714000,0,277268.1644,9.941666667,75214.33698,18.64159713,16.29081314,17.49371466,18.06848598,15.25650245,17.95479949,18.28125542,18.50698838,18.69273676,17.46079484,19.30240733,16.85224059
1104717600,0,277268.1644,9.841666667,75214.33698,18.58222153,16.19655262,17.32404265,18.00901999,15.2458413,17.89917649,18.24234778,18.44484788,18.65187717,17.40289369,19.19697502,16.76230003
1104721200,0,277268.1644,9.8,75214.33698,18.53579908,16.11169192,17.15362282,17.96131829,15.23688973,17.85474554,18.20989354,18.39980465,18.61815898,17.35443777,19.10377579,16.6877999
1104724800,0,277268.1644,9.8,75214.33698,18.49863399,16.03167011,16.98238641,17.92259242,15.22933069,17.81777868,18.18306949,18.36465421,18.59039936,17.31370049,19.0232506,16.62095317
1104728400,0,277268.1644,9.8,75214.33698,18.46677573,15.96307523,16.84507858,17.89008882,15.22194788,17.78535704,18.16047166,18.33488068,18.56649751,17.278712,18.95527607,16.56113681
1104732000,0,2392444.566,9.741666667,75214.33698,18.43690255,15.89587375,16.70191959,17.85974635,15.21373648,17.75458701,18.13915244,19.37143058,18.54298855,17.24542554,18.89074403,16.50549053
1104735600,0,11584621.74,9.7,75214.33698,19.46795629,16.20055804,16.89386166,19.14618468,15.20762036,19.06388469,19.23804018,19.44532383,19.46052607,18.83787799,19.65208447,16.75730132
1104739200,0,11184903.54,9.7,3348444.07,19.52108584,16.46683289,17.13029545,19.24573265,15.20398082,19.1611483,19.28934781,19.48551657,19.51064209,18.9399097,19.7083671,17.02763134
1104742800,0,4121827.022,9.758333333,3223943.896,18.66135684,16.34007672,17.12477138,18.50017626,15.20132226,18.34575606,18.34549885,19.5117383,18.99505305,17.59949617,19.47558267,16.93036996
1104746400,0,4089689.958,10.20833333,2632970.796,18.49379785,16.30889825,18.03235482,18.44502059,15.21587702,18.26365886,18.33334122,19.53245938,18.92586402,17.46778372,19.85947051,16.79151546
1104750000,0,0,10.90833333,75214.33698,18.52337533,16.32358092,19.41216585,18.17891758,15.25253575,17.9685724,18.39919568,18.75852158,18.82896248,17.52644423,20.29936143,16.69000675
1104753600,0,0,11.55,75214.33698,18.57186455,16.277241,20.60711432,18.16635362,15.29564684,17.92555904,18.41000694,18.57140174,18.88080671,17.55681049,20.85099235,16.63814499
1104757200,0,6471433.46,11.975,75214.33698,19.52681878,16.5700555,21.5946379,19.2940688,15.33073943,19.12778087,19.345357,18.55757218,19.6510826,18.98118027,21.16151192,16.88428052
1104760800,0,5947559.378,12.21666667,75214.33698,19.58235594,16.80273592,22.38152478,19.35912351,15.35549177,19.19102613,19.38854399,18.54580256,19.67293497,19.06603232,21.2028982,17.11583163
1104764400,0,0,12.3,75214.33698,18.93195752,16.65547366,22.96116691,18.5201116,15.36747413,18.20547211,18.59607458,18.52771645,19.06261345,17.9505393,21.0158303,17.01483907
1104768000,0,0,12.18333333,75214.33698,18.68944611,16.46618371,22.8971377,18.2421045,15.36412057,17.97905165,18.42169088,18.49221868,18.82031207,17.64311355,20.44865951,16.85181419
1104771600,0,0,11.86666667,1711553.077,19.05366673,16.33571752,21.18433878,18.12392043,15.34233394,17.9042078,18.335028,18.44503199,18.7106811,17.52346689,19.98214671,16.72828676
1104775200,0,8741901.701,11.525,1843918.989,19.57553758,16.52249388,20.07496419,19.22171075,15.31332442,19.10017087,19.2912286,19.39040479,19.52356719,18.91926535,20.03987844,16.91073037
1104778800,0,7391223.108,11.28333333,2189400.199,19.60060342,16.70532946,19.55623729,19.27089081,15.29093584,19.16169828,19.32829181,19.45408169,19.54310606,18.99781374,19.97638968,17.09504148
1104782400,0,6617258.878,11.08333333,4836474.056,19.61718017,16.78370759,19.273938,19.30960037,15.2747653,19.20264201,19.34160613,19.48925549,19.55115789,19.0217097,19.97470145,17.21844157
1104786000,0,6436379.979,10.88333333,4968839.967,19.63033383,16.84283568,19.05532706,19.32979004,15.26016579,19.22745131,19.35051156,19.51084943,19.55549607,19.03804821,19.95387854,17.29857949
1104789600,0,6435424.226,10.625,4968839.967,19.64153071,16.89372185,18.89589596,19.343808,15.24419952,19.24553233,19.35719799,19.52615952,19.55789768,19.0509287,19.93130753,17.36020826
1104793200,0,1731421.168,10.38333333,4694397.19,19.32874126,16.65437799,18.6254574,18.63924796,15.22869766,18.46878019,18.47714268,19.53745339,18.94299916,17.85042438,19.8084302,17.20213298
1104796800,0,207951.1233,10.125,207580.2482,18.75208704,16.39198928,18.22917141,18.15691707,15.21241149,18.02205539,18.29857776,18.74987443,18.68802192,17.51879616,19.27163977,16.96237829
1104800400,0,277268.1644,9.883333333,75214.33698,18.5909526,16.2485895,17.9497948,18.04285192,15.19430414,17.92160477,18.24475661,18.47712869,18.61946505,17.43947387,19.10783431,16.82486853
1104804000,0,277268.1644,9.625,75214.33698,18.52216854,16.13926293,17.72689796,17.97559679,15.17674358,17.86000729,18.20005887,18.40697451,18.5702938,17.37399658,18.99073451,16.72752891
1104807600,0,277268.1644,9.325,75214.33698,18.46114196,16.05014872,17.54458213,17.9150658,15.15676891,17.80593976,18.1582584,18.34923615,18.5228594,17.31282573,18.87611098,16.64900016
1104811200,0,277268.1644,9.141666667,75214.33698,18.41074648,15.97541296,17.39320827,17.86546459,15.13912645,17.7609657,18.12355432,18.30284044,18.48324404,17.26115694,18.77758187,16.5823992
1104814800,0,277268.1644,8.983333333,75214.33698,18.36769425,15.90614948,17.24740225,17.8229749,15.12294845,17.72148804,18.09281328,18.26345579,18.44858268,17.21537885,18.69011109,16.52186437
1104818400,0,2534400.704,8.783333333,75214.33698,18.32653468,15.84020713,17.10618968,17.78233908,15.10562412,17.68360579,18.06373471,19.34640058,18.41443198,17.17128642,18.60503768,16.46500521
1104822000,0,12532005.71,8.641666667,75214.33698,19.42933942,16.1668801,17.32173692,19.12215589,15.0913631,19.04034628,19.20771486,19.42652382,19.40584628,18.81391728,19.51778054,16.72650277
1104825600,0,12053892.77,8.541666667,3348444.07,19.48831585,16.45284128,17.58726748,19.22464976,15.0786174,19.1421365,19.26498026,19.46752763,19.46825281,18.91975708,19.58079713,17.00544905
1104829200,0,4264471.59,8.558333333,3245046.795,18.5922849,16.32665875,17.59024752,18.43976689,15.07000889,18.29033958,18.27422671,19.49413894,18.87785502,17.55307843,19.1528373,16.9113724
1104832800,0,4256959.428,8.775,2632970.796,18.34818597,16.28635536,18.39646746,18.29761954,15.07172293,18.14673087,18.15106083,19.51263768,18.66674073,17.29691201,19.01267528,16.77434982
1104836400,0,0,9.191666667,75214.33698,18.34398945,16.32238031,19.79880865,18.02684436,15.08793182,17.85441056,18.19757357,18.65366446,18.52791551,17.332004,19.24019437,16.67910034
1104840000,0,0,9.691666667,75214.33698,18.36817655,16.29245846,21.09491473,18.0070716,15.11398703,17.80612582,18.22941712,18.44036581,18.6021518,17.36801285,19.95421589,16.63005948
1104843600,0,8149555.299,10.25,75214.33698,19.46667932,16.59798352,22.42805486,19.24820748,15.14328953,19.09197471,19.28848881,18.42427216,19.61745204,18.91832646,21.13202406,16.88321002
1104847200,0,6452809.536,10.675,75214.33698,19.57250675,16.84500811,23.54490023,19.37344048,15.17016551,19.17496024,19.34268691,18.41898881,19.7135002,19.02344162,22.35770131,17.12406512
1104850800,0,0,11.03333333,75214.33698,19.01977369,16.72396217,24.20363151,18.73684133,15.18920866,18.19801105,18.50546789,18.41494841,19.2761406,17.87763273,23.71385463,17.0390372
1104854400,0,0,11.2,75214.33698,18.91196458,16.55722959,24.04958984,18.66101156,15.19836984,17.96889675,18.32144251,18.39576625,19.10017125,17.54538743,23.96209676,16.89249276
1104858000,0,0,10.90833333,1711553.077,19.15660239,16.43929722,22.33000548,18.34829869,15.17787989,17.85795067,18.22567298,18.35079714,18.82642506,17.41083574,22.03555235,16.78520245
1104861600,0,8865781.854,10.525,1843918.989,19.61076358,16.60801752,21.13521929,19.28959339,15.14313804,19.08385912,19.24768282,19.35762077,19.55821048,18.87456006,20.99669396,16.95538239
1104865200,0,7518830.433,10.16666667,2189400.199,19.6215571,16.77469954,20.47328754,19.31657027,15.11192587,19.14866823,19.28885405,19.42904288,19.5638212,18.95968587,20.5274564,17.12529786
1104868800,0,7217900.407,9.766666667,4836474.056,19.62765866,16.85654312,20.1521275,19.34342902,15.08493388,19.18907267,19.30328163,19.46513665,19.56251046,18.98431181,20.64869117,17.24526759
1104872400,0,7103515.017,9.425,4968839.967,19.63397487,16.91407006,19.8875925,19.35531699,15.06023042,19.21348879,19.31262639,19.48731049,19.55994826,19.00082144,20.47750588,17.32254074
1104876000,0,7144259.002,9.066666667,4968839.967,19.6403079,16.95282587,19.65170297,19.36277624,15.03622874,19.23111846,19.31939726,19.50292354,19.55699792,19.01338395,20.30612083,17.3796544
1104879600,0,1931922.253,8.666666667,4694397.19,19.20605025,16.72516241,19.3912387,18.56450516,15.01079234,18.34825049,18.33960853,19.51422222,18.84244358,17.67978747,20.14858409,17.23016559
1104883200,0,207951.1233,8.325,207580.2482,18.63774139,16.476079,19.01699392,18.09937672,14.98527678,17.92320127,18.1566814,18.63559002,18.58496055,17.35604477,19.56853023,17.00070674
1104886800,0,277268.1644,7.966666667,75214.33698,18.4653381,16.34096921,18.74997771,17.96504789,14.95712868,17.81130737,18.08877835,18.33892377,18.49363858,17.25458161,19.32537919,16.86956901
1104890400,0,277268.1644,7.625,75214.33698,18.38067691,16.23865577,18.53125682,17.88030899,14.92819325,17.74001199,18.03291127,18.25669863,18.42705731,17.17319011,19.13680125,16.77762373
1104894000,0,277268.1644,7.266666667,75214.33698,18.30858147,16.15961785,18.36806024,17.80917811,14.89858144,17.6800662,17.98450478,18.19072789,18.36858362,17.10269951,18.97576638,16.70478603
1104897600,0,277268.1644,7.041666667,75214.33698,18.24834738,16.09191692,18.22381434,17.74951541,14.87232754,17.62915187,17.94451179,18.13678144,18.31932919,17.04254422,18.83826672,16.64376527
1104901200,0,277268.1644,6.883333333,75214.33698,18.19861235,16.02689734,18.07653335,17.69910432,14.84964577,17.58493028,17.91024771,18.09231075,18.27778403,16.99048779,18.7170692,16.58799716
1104904800,0,2899388.475,6.683333333,75214.33698,18.1521956,15.9723859,17.96017512,17.65310329,14.82656825,17.54350076,17.878916,19.28430898,18.23848806,16.94212301,18.60742016,16.53889228
1104908400,0,14125212.19,6.541666667,75214.33698,19.38124536,16.27503191,18.06256278,19.09068873,14.80758733,19.00060674,19.14127855,19.38855207,19.35752202,18.7307785,19.54283552,16.78761369
1104912000,0,13029864.5,6.383333333,3928140.454,19.45701454,16.54022754,18.24663346,19.20232994,14.78820389,19.11049432,19.20844562,19.43342261,19.42843134,18.85375225,19.60195782,17.05460697
1104915600,0,12331637,6.416666667,3607428.984,19.48078084,16.70690835,18.53300603,19.24608464,14.77410995,19.15226296,19.27565657,19.46208523,19.49789326,18.92293174,19.81067791,17.18869061
1104919200,0,10897222.91,7.025,3212667.181,19.51397102,16.9410731,19.72848002,19.29380463,14.78473908,19.18622928,19.44873389,19.48787709,19.70959118,19.06882345,21.37669868,17.28646765
1104922800,0,8902251.701,7.925,1491331.075,19.56126173,17.09139904,21.2335213,19.3085817,14.8206411,19.19351008,19.48236754,19.51080793,19.82208019,19.11122701,22.78691511,17.32930002
1104926400,0,8368591.369,8.766666667,1491331.075,19.60400999,17.13434522,22.3926643,19.32846485,14.86169153,19.20589657,19.43196829,19.52924541,19.88576278,19.09068573,23.87928851,17.38754569
1104930000,0,7793282.663,9.391666667,1491331.075,19.64982811,17.23487559,23.52323074,19.37260502,14.89752719,19.22340619,19.41621711,19.54468361,19.94538831,19.10484711,24.88301838,17.45572407
1104933600,0,7231861.385,9.833333333,1491331.075,19.71032271,17.32424138,24.56591979,19.46169314,14.92558511,19.24852254,19.41758598,19.55698409,19.98310792,19.1188541,25.80008914,17.53285222
1104937200,0,6857565.839,10.05833333,1491331.075,19.76637983,17.36903481,25.18500265,19.5547083,14.942624,19.26916348,19.41577098,19.56630117,19.98042058,19.12511842,26.28392975,17.59429907
1104940800,0,6919232.352,9.925,1491331.075,19.79195271,17.38308276,24.94952842,19.59932537,14.9411549,19.27210236,19.40680786,19.57211206,19.92753263,19.12005873,25.9591769,17.61895526
1104944400,0,6993138.377,9.45,2914559.071,19.75210318,17.35135295,23.10927492,19.48191802,14.91807467,19.25710442,19.38910129,19.57380181,19.80481816,19.10192794,23.8764786,17.60351308
1104948000,0,7453175.459,8.908333333,2970189.812,19.71794822,17.33550148,21.9775673,19.42090538,14.88057399,19.25357826,19.37696599,19.57540453,19.74289478,19.09062367,22.60643493,17.6093718
1104951600,0,7579943.832,8.466666667,3025820.552,19.70510592,17.33268113,21.36228053,19.39901518,14.84578493,19.25447769,19.37174306,19.57838034,19.70989404,19.08822408,21.9686452,17.62202154
1104955200,0,7651617.029,8.066666667,4913209.227,19.6994535,17.33126938,20.99825288,19.41043178,14.81543903,19.2760917,19.36872208,19.58193691,19.68987409,19.08811531,21.94593263,17.6733609
1104958800,0,7759470.316,7.666666667,4968839.967,19.69804669,17.33671755,20.69087364,19.41240743,14.78594747,19.28862416,19.36705875,19.5859113,19.67418869,19.08913548,21.6701168,17.707641
1104962400,0,7911851.268,7.266666667,4968839.967,19.69890725,17.34235516,20.40842143,19.41259557,14.75792332,19.29757345,19.36585539,19.5898821,19.66103622,19.09032538,21.41276225,17.73471821
1104966000,0,2625716.347,6.866666667,4913209.227,19.25676923,17.12932817,20.18310007,18.57574275,14.7305684,18.40196003,18.3754883,19.59342497,18.94956661,17.75366442,21.18696726,17.59574693
1104969600,0,1910013.135,6.466666667,1033745.963,18.6644444,16.89830761,19.82561589,18.09619458,14.70145044,17.97395704,18.18276986,19.59171311,18.68808021,17.4178421,20.54492325,17.38059161
1104973200,0,277268.1644,6.066666667,75214.33698,18.48697135,16.7609125,19.53614941,17.96660008,14.67214718,17.86286227,18.10724157,18.65535008,18.59078207,17.30511822,20.25796589,17.2499326
1104976800,0,277268.1644,5.666666667,75214.33698,18.38245445,16.65467534,19.31032291,17.86825459,14.63811645,17.77983136,18.04067664,18.37253233,18.5091786,17.20718298,20.01513207,17.15527639
1104980400,0,277268.1644,5.266666667,75214.33698,18.30054901,16.5644338,19.11291159,17.78495731,14.60306113,17.70889171,17.98281666,18.28028331,18.43811449,17.12157438,19.80378647,17.07678169
1104984000,0,277268.1644,4.983333333,75214.33698,18.23165673,16.48267401,18.9297563,17.71466458,14.57086287,17.64775865,17.93450413,18.20693516,18.37761201,17.04801349,19.62189961,17.0071773
1104987600,0,277268.1644,4.783333333,75214.33698,18.17428985,16.40933934,18.76740229,17.65593112,14.54234625,17.59501659,17.89333505,18.14695449,18.3262558,16.98440119,19.46551553,16.94450915
1104991200,0,2958107.565,4.525,75214.33698,18.12065573,16.34028694,18.60975119,17.59955147,14.51383876,17.54438765,17.85264252,19.34112358,18.27570222,16.92169577,19.31234671,16.88678762
1104994800,0,14541374.01,4.341666667,75214.33698,19.40615633,16.5984912,18.63120458,19.09424667,14.48841692,19.02644984,19.15041406,19.44457593,19.41267266,18.74869562,19.90352348,17.09853858
1104998400,0,13425104.14,4.183333333,3928140.454,19.48726094,16.82607468,18.75001547,19.2112896,14.4643538,19.13590142,19.21978389,19.48666964,19.48348937,18.87398998,19.93779169,17.33443605
1105002000,0,13024336.61,4.158333333,3633557.984,19.51155233,16.97272744,18.9896833,19.25502738,14.4444988,19.17602622,19.25389511,19.51294775,19.51803388,18.91968331,19.970358,17.45134221
1105005600,0,12261769.16,4.491666667,3212667.181,19.53551749,17.19916971,20.18320232,19.30340515,14.44297939,19.20877725,19.31594626,19.53614052,19.5845861,18.98897562,20.20768936,17.53889441
1105009200,0,10489826.75,4.933333333,1491331.075,19.56131052,17.35285785,21.75934233,19.3199194,14.45845773,19.21500953,19.35781239,19.55629992,19.63233264,19.04051951,20.49973601,17.57517114
1105012800,0,9881762.863,5.45,1491331.075,19.58990743,17.39397064,23.00994253,19.34387975,14.48173971,19.22691158,19.37585218,19.57319601,19.71128787,19.07029352,21.35292283,17.62640138
1105016400,0,9373128.191,5.933333333,1491331.075,19.62738495,17.4820121,24.12376048,19.38126861,14.50550497,19.24204921,19.38583503,19.58760861,19.76676491,19.09853531,22.12312407,17.68500246
1105020000,0,8742618.806,6.333333333,1491331.075,19.69099577,17.54219448,25.07575547,19.46554372,14.52546163,19.26450922,19.39460021,19.59856227,19.86408693,19.1152537,23.83848516,17.74889134
1105023600,0,8305584.697,6.616666667,1491331.075,19.75977252,17.57885894,25.25483511,19.55357807,14.53588265,19.28224253,19.39198214,19.60540918,19.89283449,19.11517196,24.7742426,17.79532535
1105027200,0,8207853.329,6.641666667,1491331.075,19.79859104,17.58700996,24.47190439,19.60625237,14.53028649,19.28514221,19.38650132,19.61029452,19.86486907,19.11116817,24.80476237,17.8057876
1105030800,0,8228982.477,6.25,2914559.071,19.76288088,17.56016806,23.23391002,19.4843705,14.50382651,19.26823402,19.36877241,19.61044494,19.75164723,19.09017875,22.81026602,17.79557575
1105034400,0,8581585.65,5.941666667,2970189.812,19.73105367,17.52967091,22.08355759,19.42274978,14.46858069,19.26352253,19.35887432,19.61109944,19.69865087,19.07940873,21.72541478,17.7948937
1105038000,0,8569059.751,5.841666667,3025820.552,19.72079605,17.52271561,21.49718795,19.40126834,14.44248281,19.26367874,19.3558864,19.61329171,19.67318562,19.07805861,21.20970045,17.80381766
1105041600,0,8536660.267,5.683333333,4913209.227,19.71703821,17.52461395,21.2142922,19.41307888,14.41942936,19.28452216,19.35454206,19.6161204,19.65884023,19.07871446,21.26230215,17.85371834
1105045200,0,8538244.976,5.541666667,4968839.967,19.71685956,17.53017156,20.96413702,19.41531781,14.39876365,19.29631581,19.35405781,19.61938586,19.64743661,19.08015048,21.06328188,17.8855944
